compound,solvent,MW,Emi,set,Emi_eV
CN1c2ccc(C(=O)c3ccccc3)cc2Sc2cc(C(=O)c3ccccc3)ccc21,C1CCOC1,421.11365,531.0,train,2.334839924670433
Cc1ccc(-c2cc(-c3ccccc3)c(C#N)c(=S)[nH]2)cc1,CCOCC,302.08777,524.0,train,2.366030534351145
O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)s1,CCO,337.02312,558.0,train,2.2218637992831543
N#Cc1c2nc3ccccn3c2nc2c1nc1ccccn12,CN(C)C=O,284.08104,515.0,train,2.407378640776699
O=Cc1ccc2ccc3cccc4ccc1c2c34,ClCCl,230.07316,417.0,train,2.9731414868105515
Oc1c(-c2ccco2)cccc1-c1nc2ccccc2s1,O,293.05105,569.0,train,2.178910369068541
CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,CCO,350.1089,505.0,train,2.455049504950495
COC(=O)c1nc2c(N(C)C)nc(N(C)C)nc2n1Cc1ccccc1,CO,354.18042,432.0,train,2.869907407407408
CC1=[N+]2C(=C(c3ccc(N(C)C)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,CC(=O)C(C)(C)C,339.17183,512.0,train,2.421484375
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,CO,384.12224,586.8544600938967,train,2.1126192
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccncc2)cc1,CCCCCC,460.25146,415.303738317757,train,2.985284950773558
COc1ccc(-c2cc3ccc4cc(-c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,CC#N,414.16198,414.875621891,train,2.988365511448952
N#Cc1cccc2[nH]ccc12,CCO,142.0531,387.0,train,3.2036175710594312
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,C1CCCCC1,318.13683,520.0,train,2.384230769230769
c1ccc2c(c1)CCc1c-2cnc2c1-c1ccccc1CC2,CC#N,283.1361,358.0,train,3.4631284916201115
O=Cc1ccc2ccc3cccc4ccc1c2c34,CN(C)C=O,230.07316,418.0,train,2.966028708133971
c1ccc(N2c3ccccc3Sc3cc(-c4cccc5nc6ccccc6cc45)ccc32)cc1,ClCCl,452.13472,483.0,train,2.5668737060041407
Cc1ccc2ccccc2c1,C1CCCCC1,142.07825,338.7533875338753,train,3.659889600000001
CN(C)c1cccc2c1C(=O)c1ccccc1-2,C1CCCCC1,223.09971,498.0,train,2.489558232931727
Fc1ccc(-c2cc3c4c(c2)CCc2cc(-c5ccc(F)cc5)cc(c2-4)CC3)cc1,CCO,394.15331,375.244618395,train,3.3039780964824623
Cc1ccc(-c2nnc(-c3ccc4ccc5cccc6ccc3c4c56)o2)cc1,CCCCCC,360.12626,418.0,train,2.966028708133971
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C)c2cc1C,CC#N,256.09603,533.0,train,2.326078799249531
COc1ccc(-c2c3ccccc3c(-c3ccc(OC)cc3)c3cc4ccccc4cc23)cc1,ClCCl,440.17763,511.0,train,2.4262230919765164
Nc1ccc2c3cccc4cccc(c5cccc1c52)c43,CC#N,267.1048,564.0,train,2.1982269503546097
c1cc2ccc3ccc(-n4c5ccccc5c5ccccc54)c4ccc(c1)c2c34,CCO,367.1361,398.0,train,3.115075376884422
Cc1ccc(Nc2ccc3ccccc3n2)cc1,Cc1ccccc1,234.1157,417.9,train,2.96673845417564
C(#Cc1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccccc1,CO,343.1361,401.0,train,3.0917705735660848
O=P1(c2ccccc2)c2ccccc2-n2cccc21,ClCCl,265.06565,378.0,train,3.27989417989418
O=c1[nH]c2ccccc2[nH]1,CCO,134.04801,310.00062000124,train,3.99934684
CCN(CC)c1ccc(-c2nc3cc(C(NC(=O)OC(C)(C)C)C(=O)OC)ccc3o2)c(O)c1,CC1CCCCC1,469.22129,389.0,train,3.1871465295629817
CCOC(=O)c1csc2[n+]1[B-](F)(F)OC(c1ccc(N(C)C)cc1)=N2,C1CCOC1,367.09735,459.0,train,2.7010893246187364
c1ccc(-c2nc(-c3c[nH]c4ccccc34)n3ccccc23)cc1,O,309.1266,507.0,train,2.4453648915187376
Nc1cccc2c1C(=O)c1ccccc1-2,CC#N,195.06841,501.0,train,2.4746506986027943
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCO,257.06636,496.0,train,2.4995967741935483
CC(=O)c1cc2c(cc1F)NC(C)(C)CC2=O,CC#N,235.10086,417.0,train,2.9731414868105515
Cc1ccc(C2=Cc3c4ccccc4cc[n+]3[B-](F)(F)O2)cc1,ClC(Cl)Cl,309.11365,471.0,train,2.632271762208068
CC1=CC(C)=[N+]2C1=Cc1c(C)cc(C)n1[B-]2(F)F,C1CCCCC1,248.12964,514.0,train,2.4120622568093384
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC(C)Nc1ccccc1,229.03506,440.0,train,2.8177272727272724
CN(C)CCN(Cc1c2ccccc2cc2ccccc12)c1ccc([N+](=O)[O-])cc1,CN(C)C=O,399.19468,389.0,train,3.1871465295629817
COc1c2ccccc2c(OC)c2c1c1ccc(C(F)(F)F)cc1n2C,ClCCl,359.11331,437.0,train,2.8370709382151027
O=c1cc(C(F)(F)F)c2cc3c4c(c2o1)CCCN4CCC3,C1COCCO1,309.09766,481.0,train,2.577546777546777
COc1ccc(-c2pc3ccccc3s2)cc1,CC#N,258.02682,445.0,train,2.786067415730337
COc1ccc2c(c1)CCC1=C(C#Cc3ccc(Cl)cc3)O[B-](F)(F)[O+]=C12,ClCCl,386.06926,472.0,train,2.6266949152542374
[C-]#[N+]c1ccc(-c2ccc(N)cc2)cc1,Cc1ccccc1,194.0844,371.0,train,3.34177897574124
COc1ccc2cc(-c3cccc(-c4cc5ccc(OC)cc5oc4=O)c3)c(=O)oc2c1,ClC(Cl)Cl,426.11034,426.0,train,2.9103286384976523
O=C(O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,O,392.15248,491.0,train,2.525050916496945
CC(C)c1ccc(-c2nc(-c3ccccc3)c3ccccn23)cc1,CC#N,312.16265,478.0,train,2.5937238493723846
Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,CC(C)O,315.16042,562.0,train,2.206049822064057
N#Cc1cccc(C#N)c1N,O,143.04835,394.0,train,3.146700507614213
O=C1C=C(Nc2ccccc2)CCC1,CCOCC,187.09971,371.0,train,3.34177897574124
c1ccc(-c2nc(-c3ccccc3)n3ccccc23)cc1,O,270.1157,479.0,train,2.5883089770354903
CC(=O)c1ccc(-c2nc3ccc(N(C)C)c(Br)c3s2)cc1,CC(C)O,374.00885,580.161943319838,train,2.136989532449407
Cc1oc2c(Cl)cc3c(C)cc(=O)oc3c2c1C,C1COCCO1,262.03967,416.0,train,2.980288461538461
COc1c2ccccc2c(OC)c2c1c1ccc(C)cc1n2C,ClCCl,305.14158,419.0,train,2.958949880668257
COCCOc1ccc(OCCOC)c(C=O)c1,CC(C)CO,254.11542,451.0,train,2.7490022172949
CC(C)Nc1cc2c(cc1F)c(=O)c1cc(F)c(NC(C)C)cc1n2C,CCO,359.18092,421.0,train,2.944893111638955
Cc1ccc(NC(=O)c2sc(Br)nc2C)cc1,CCOC(C)=O,309.97755,404.5,train,3.065018541409147
O=Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,CCOC(C)=O,476.11438,610.0,train,2.0324590163934424
CCOC(=O)c1cc(C(=O)OCC)c2cccc(O)c2n1,CCO,289.09502,527.0,train,2.352561669829222
COC(=O)c1ccc(-c2cc3ccc4cccc5ccc(c2)c3c45)cc1,Cc1ccccc1,336.11503,406.0,train,3.053694581280788
CC(C)(C)N1C(=O)c2c(cc3ccc4cccc5ccc2c3c45)C1O,ClC(Cl)Cl,329.14158,386.0,train,3.211917098445596
O=C1CC(c2cccc([N+](=O)[O-])c2)c2c(c3ccccc3c3nc4ccccc4nc23)O1,CCCCCC,421.10626,417.0,train,2.9731414868105515
c1ccc(-c2cc3cc4ccccc4cc3p2-c2ccccc2)cc1,ClCCl,336.10679,429.0,train,2.88997668997669
CC1=CC(C)=[N+]2C1=C(c1ccc(N3CCOCC3)cc1)c1c(C)cc(C)n1[B-]2(F)F,CC(=O)C(C)(C)C,409.2137,520.0,train,2.384230769230769
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,CCCCCCCCO,231.12593,443.0,train,2.7986455981941307
N#Cc1nc2cnc(N)nc2n1Cc1ccccc1,O,250.09669,406.0,train,3.053694581280788
Fc1cccc(C2=Cc3ccc4ccccc4[n+]3[B-](F)(F)O2)c1,ClC(Cl)Cl,313.08858,435.0,train,2.8501149425287355
CC1(C)Nc2ccccc2-c2[nH]c3ccccc3c(=O)c21,CN(C)C=O,276.12626,506.0,train,2.450197628458498
Fc1ccc2sc3nc(-c4ccccc4)sc3c2c1,CS(C)=O,285.00822,409.0,train,3.031295843520782
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=O,ClCCl,383.28243,469.0,train,2.6434968017057567
Cc1cc(O)c(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)cc1Cl,CO,326.04582,496.0,train,2.4995967741935483
O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,CCCCCO,390.17321,586.0,train,2.1156996587030714
CCOC(=O)CC[N+]1=c2cc3c(cc2CCC1)=Cc1c(c2ccc(N(C)C)cc2oc1=O)O3,CC#N,447.19145,643.0,train,1.928149300155521
CCCC[Si](C)(C)c1cccc2ccccc12,C1CCCCC1,242.14908,329.0,train,3.76838905775076
c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,CN(C)C=O,270.10447,458.0,train,2.7069868995633186
CCCCc1cc(C=O)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34,Cc1ccccc1,425.27186,521.0,train,2.379654510556622
Clc1ccc2nc3cc4ccccc4cc3c(-c3ccccc3)c2c1,ClCCl,339.08148,527.0,train,2.352561669829222
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC(C)O,279.12593,441.5011037527594,train,2.808147
Cc1ccc(OCc2cc(=O)oc3c2ccc2ccccc23)cc1,CO,316.10994,432.0,train,2.869907407407408
c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)o2)cc1,Cc1ccccc1,297.11536,381.0,train,3.2540682414698163
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCOCC,260.08373,498.00796812749,train,2.4895184
O=C1c2ccccc2NCN1Cc1ccccc1,CO,238.11061,443.0,train,2.7986455981941307
COc1ccc(-c2cc3c(s2)c(-c2ccccc2)cc(=O)n3C)cc1,CC#N,347.098,435.0,train,2.8501149425287355
c1cc2cc(c1)c1cccc(c1)c1cccc(c1)c1cccc(c1)c1cccc(c1)c1cccc2c1,ClC(Cl)Cl,456.1878,337.0,train,3.67893175074184
Cc1cccn2c1cc1c3ccccc3nc(-c3cccs3)c12,CS(C)=O,314.08777,514.0,train,2.4120622568093384
Cn1c(=O)cc(C(=O)c2ccccc2)c2sc(-c3ccc(C(F)(F)F)cc3)cc21,CC#N,413.06973,517.0,train,2.398065764023211
Cc1cc(C)cc(NC(=O)c2sc(Br)nc2C)c1,CN(C)C=O,323.9932,398.2,train,3.1135107985936714
Oc1ccccc1-c1nc2c3ccccc3c3ccccc3c2n1-c1ccccc1,ClCCl,386.14191,370.0,train,3.3508108108108106
CCCCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CCO,308.14124,429.0,train,2.88997668997669
COc1cc(OC)cc(C2=[O+][B-](F)(F)OC(c3ccc4ccccc4c3)=C2)c1,Cc1ccccc1,382.1188,492.3135409123824,train,2.518313832486376
O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,C1COCCO1,390.17321,578.0,train,2.144982698961938
O=S1(=O)C(c2ccsc2)=C(c2ccsc2)c2ccccc21,C1CCOC1,329.98429,482.196,train,2.571153638769297
CC1(C)Nc2cc(Cl)ccc2-c2[nH]c3ccccc3c(=O)c21,C1CCOC1,310.08729,474.0,train,2.6156118143459914
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,CN(C)C=O,327.10078,584.0,train,2.122945205479452
CCCCC1(c2ccccc2)Nc2ccccc2N=C1c1ccccc1,C1CCOC1,340.19395,520.0,train,2.384230769230769
CN(C)CCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(O)cc1)C2=O,ClC(Cl)Cl,375.15829,498.0,train,2.489558232931727
F[B-]1(F)n2ccnc2-c2cccc[n+]21,ClC(Cl)Cl,193.06228,356.0,train,3.482584269662921
F[B-]1(F)OC(c2ccccc2)=Cc2cc3[n+](c[n+]21)[B-](F)(F)OC(c1ccccc1)=C3,ClCCl,412.11775,490.0,train,2.530204081632653
CN1CCCc2cc3c(C(F)(F)F)cc(=O)oc3cc21,CCCN(CCC)c1ccccc1,283.08201,468.0,train,2.649145299145299
COc1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,CO,439.16846,426.0,train,2.9103286384976523
COc1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1ccccc1,CCCCCC,298.1089,514.0,train,2.4120622568093384
CN(C)c1ccc(C2=Cc3cc(Cl)nc[n+]3[B-](F)(F)O2)cc1,CCCCCC,323.08083,456.0,train,2.7188596491228068
O=C1c2cc(-c3ccccc3)ccc2-c2ccc(-c3ccccc3)cc21,C1CCOC1,332.12012,360.0,train,3.443888888888889
Cc1n[nH]c2c1C(c1ccc([N+](=O)[O-])cc1)C(C#N)=C(N)O2,C1CCOC1,297.08619,393.0,train,3.15470737913486
CC1(C)c2ccccc2N(c2ccc(-c3nnc(-c4ccccc4)o3)cc2)c2ccccc21,Cc1ccccc1,429.18411,450.0,train,2.755111111111111
CN(C)c1ccc(C(=O)Nc2ccc(Cl)cc2)cc1,C1CCOC1,274.08729,490.0,train,2.530204081632653
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccccc1,CCO,296.1062,426.0,train,2.9103286384976523
Cc1cc(C(F)(F)F)nc2c1ccc1nc(-c3ccc(F)c(F)c3)cn12,ClCCl,363.07949,451.0,train,2.7490022172949
CCCCNC(=O)c1nc2c(N(C)C)nc(N(C)C)nc2n1Cc1ccccc1,ClCCl,395.24336,402.0,train,3.08407960199005
CNc1cccc2c1C(=O)c1ccccc1-2,c1ccccc1,209.08406,519.0,train,2.3888246628131022
COc1coc2cc(-c3ccc(N(C)C)cc3)ccc2c1=O,C1COCCO1,295.12084,451.0,train,2.7490022172949
CC(C)(C)C1Nc2c(Cl)cc(Cl)cc2C(=O)N1Cc1ccccc1,CC#N,362.09527,420.0,train,2.951904761904762
Nc1ccc2c(c1)C(=O)NC2=O,CC#N,162.04293,458.0,train,2.7069868995633186
CC(C)=O,CCCCCl,58.04186,407.0666775217781,train,3.04569268
Cc1ccc(OCc2cc(=O)oc3c2ccc2ccccc23)cc1,ClCCl,316.10994,427.0,train,2.9035128805620607
CSc1cc(-c2cc3cc4c5c(c3oc2=O)CCCN5CCC4)oc(=O)c1C#N,CO,406.09873,601.0,train,2.0628951747088187
CN(C)CCN(Cc1c2ccccc2cc2ccccc12)c1ccc([N+](=O)[O-])cn1,CC(C)=O,400.18993,388.0,train,3.195360824742268
CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,ClCCl,324.16094,514.0,train,2.4120622568093384
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,N#Cc1ccccc1,260.08373,520.0208008320333,train,2.3841354
COC1=[N+]2C(=C(c3ccc(C)cc3)c3ccc(OC)n3[B-]2(F)F)C=C1,C1CCCCC1,342.13511,525.0,train,2.3615238095238094
O=c1[nH]c2[n+](c3ccccc13)[B-](F)(F)Oc1ccccc1-2,CC#N,286.07251,420.0,train,2.951904761904762
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,CCOC(C)=O,471.02522,415.0,train,2.987469879518072
COc1ccccc1-c1c2ccc(=[N+]3CCCCC3)cc-2oc2cc(N3CCCCC3)ccc12,CCO,453.25365,586.0,train,2.1156996587030714
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C#N,CCO,380.28276,426.0,train,2.9103286384976523
C[Si]1(C)c2ccccc2-c2cc3c(cc21)-c1ccccc1[Si]3(C)C,ClCCl,342.126,384.0,train,3.228645833333333
CN1CCCc2cc3c(C(F)(F)F)cc(=O)oc3cc21,CCN(CC)c1ccccc1,283.08201,460.0,train,2.695217391304348
CCOC(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccc(C)cc2)cc1,ClCCl,434.19943,491.0,train,2.525050916496945
CN(C)c1ccc2c(c1)Cc1ccccc1-2,CC(=O)N(C)C,209.12045,385.0,train,3.22025974025974
Cc1ccc2oc(-c3cc4cc(C)ccc4oc3=O)cc2c1,CCOC(C)=O,290.09429,436.0,train,2.843577981651376
COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C,Cc1ccccc1,306.13683,467.0,train,2.6548179871520343
C1=C(c2ccccc2)C(c2ccccc2)=CC1c1ccccc1,CS(C)=O,294.14085,350.01,train,3.542184509014028
CC1=CC(C)=[N+]2C1=Cc1c3ccccc3c(C#Cc3ccsc3)n1[B-]2(F)F,CN(C)C=O,376.10171,623.0,train,1.9900481540930977
N#Cc1ccc2cc[nH]c2c1,OCC(F)(F)F,142.0531,364.0,train,3.406043956043956
O=Cc1cc(O)ccc1O,NC=O,138.03169,490.0,train,2.530204081632653
O=c1cc2c(S(=O)(=O)O)c(O)c3cccc4ccc(o1)c2c43,CC1CCCO1,316.00416,505.7679999999998,train,2.451321554546749
CCN(CC)c1ccc2ccc(=O)oc2c1,CS(C)=O,217.11028,448.0,train,2.767410714285714
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccccc3)(Oc3ccccc3-4)[N+]2=C1C,Cc1ccccc1,428.20599,640.0,train,1.9371875
CCN(CC)c1cccc2c1ccc1c(=O)oc(-c3ccc(C(F)(F)F)cc3)cc12,CCCCCCCCO,411.14461,561.0,train,2.209982174688057
COc1ccc2c(c1)CCc1c-2nc(N)c(C#N)c1-c1ccc(Br)cc1,CO,405.04767,418.0,train,2.966028708133971
N#Cc1nnn(-c2ccnc3cc(Cl)ccc23)c1N,CO,270.04207,403.0145488252126,train,3.07631574
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,OCC(F)(F)F,374.27049,561.2,train,2.2091945830363504
CC1(C)c2ccccc2N(c2ccc3c(c2)Oc2ccccc2S3(=O)=O)c2ccccc21,Cc1ccccc1,439.12421,451.0,train,2.7490022172949
CCN(CC)c1ccc2ccc(=O)oc2c1,CC#N,217.11028,440.0,train,2.8177272727272724
CCCCn1c2ccccc2c2ccc3c4cc(-c5ccccc5)ccc4n(CCCC)c3c21,ClCCl,444.25655,406.0,train,3.053694581280788
CCN(CC)c1ccc2cc(-c3nc4ccccc4n3-c3ccccc3)c(=O)oc2c1,ClCCl,409.17903,479.0,train,2.5883089770354903
Cc1ccc(-n2c(-c3cccc4cc[nH]c34)nc3c4ccccc4c4ccccc4c32)cc1,CO,423.17355,373.0,train,3.323860589812332
COc1coc2cc(-c3ccc(N(C)C)cc3)ccc2c1=O,ClCCl,295.12084,488.0,train,2.540573770491803
Clc1ccc(-c2nc3ccccc3c3cc4ccccn4c23)s1,CCO,334.03315,505.556,train,2.4523494924400064
N#Cc1c(-n2c3ccccc3c3ccccc32)cccc1-n1c2ccccc2c2ccccc21,CO,433.1579,449.5,train,2.75817575083426
C1=C(c2ccccc2)C(c2ccccc2)C(c2ccccc2)=C1,C1CCOC1,294.14085,385.0,train,3.22025974025974
COCCOCCOCCOc1ccc(OCCOCCOCCOC)c(C=O)c1,CCO,430.22028,462.0,train,2.6835497835497835
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCOC(C)=O,229.03506,445.0,train,2.786067415730337
CN(C)c1ccc2c(-c3cc(C(=O)[O-])ccc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,O,429.1456,575.0,train,2.156173913043478
Nc1ccc2c(c1)Cc1ccccc1-2,CC#N,181.08915,363.0,train,3.415426997245179
F[B-]1(F)n2c(cc3c4ccccc4oc32)C(c2ccccc2)=C2C=c3c(oc4ccccc34)=[N+]21,CO,448.11946,596.5,train,2.0784576697401507
c1ccc(N(c2ccccc2)c2c3ccccc3cc3ccccc23)cc1,Cc1ccccc1,345.15175,489.0,train,2.535378323108384
c1ccc(N2c3ccccc3C3(c4ccccc4-c4ccccc43)c3ccccc32)cc1,Cc1ccccc1,407.1674,361.7,train,3.427702515897152
Clc1nnc(Oc2ccc(N(c3ccccc3)c3ccccc3)cc2)nn1,ClCCl,375.08869,564.0,train,2.1982269503546097
CN(C)c1ccc(-c2cc(-c3ccc(N(C)C)cc3)ncn2)cc1,ClCCl,318.18445,429.0,train,2.88997668997669
COC(=O)c1nc(-c2ccc(OC)cc2)oc1C,CC#N,247.08446,310.0,train,3.999354838709677
CC1=[N+]2C(=C(c3ccc(N(C)C)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,CC#N,339.17183,511.0,train,2.4262230919765164
N#CC(C#N)=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)s1,O,385.03435,646.0,train,1.9191950464396283
Cc1cc(C#N)ccc1N1c2ccccc2C(c2ccccc2)(c2ccccc2)c2ccccc21,Cc1ccccc1,448.19395,421.0,train,2.944893111638955
O=C([O-])c1ccc2cc3cc(C(=O)[O-])ccc3cc2c1,CN(C)C=O,264.04336,400.0,train,3.0995
COc1ccc(-c2nc3ccccc3nc2-c2ccc(OC)cc2)cc1,C1CCOC1,342.13683,432.0,train,2.869907407407408
O=C1OC(=O)c2ccc(N(c3ccccc3)c3ccc4ccccc4c3)c3cccc1c23,C1CCOC1,415.12084,621.0,train,1.9964573268921093
Nc1nc2ccc(F)cc2[n+]([O-])n1,CC#N,180.04474,491.0,train,2.525050916496945
CCN(CC)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCOCC,285.09766,458.0,train,2.7069868995633186
Oc1cc2c(cc1-c1nc3c4ccccc4c4ccccc4c3[nH]1)c1ccccc1n2-c1ccccc1,Cc1ccccc1,475.16846,506.0,train,2.450197628458498
COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,O,340.09786,555.0,train,2.2338738738738737
CCC1=C(C)C2=Cc3ccccc3B(O)N2C1=O,CS(C)=O,239.11176,416.0,train,2.980288461538461
N#Cc1c(-n2c3ccccc3c3ccccc32)cccc1-n1c2ccccc2c2ccccc21,CCOCC,433.1579,399.4,train,3.104156234351527
C(#Cc1ncnc2ccccc12)c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,397.1579,535.0,train,2.3173831775700933
COC1=[N+]2C(=C(c3ccccc3)c3cc(SC#N)c(OC)n3[B-]2(F)F)C=C1SC#N,CCOC(C)=O,442.0541,556.0,train,2.2298561151079137
O=C1c2ccccc2-c2ccccc21,CCCCC,180.05751,454.194486078939,train,2.72966766
CCN(CC)c1ccc2ccc(=O)oc2c1,CCCCO,217.11028,442.0,train,2.8049773755656107
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,C1CCCCC1,246.1157,392.0,train,3.162755102040816
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(c3ccc[nH]3)c3ccccc3C1=C2,Cc1ccccc1,363.17183,635.0,train,1.9524409448818896
c1cc(N2CCCC2)ccn1,CCCCCCC,148.10005,308.0,train,4.025324675324675
Nc1ccc(-c2ccc(N)cc2)cc1,CC#N,184.10005,393.0,train,3.15470737913486
Fc1ccc(Nc2ccc3ccccc3n2)cc1,CCOC(C)=O,238.09063,418.9,train,2.9596562425399857
CCN(CC)c1ccc(-c2cc3c(s2)c(C(=O)OC)cc(=O)n3C)cc1,ClC(Cl)Cl,370.13511,545.0,train,2.274862385321101
COc1ccc(-c2cc(-c3ccc(OC)cc3)c3c(N)nc(N4CCCC4)c(C#N)c3n2)cc1,ClCCl,451.20083,506.0,train,2.450197628458498
Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,CCOC(C)=O,462.13511,594.5,train,2.085449957947856
CC1=C2c3ccccc3C(c3[nH]c(C)cc3C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,C1CCOC1,377.18748,627.0,train,1.977352472089314
c1ccc(-c2nn(-c3ccccn3)c3nc4ccccc4cc23)cc1,C1CCCCC1,322.12185,421.0,train,2.944893111638955
CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,CN(C)C=O,271.08201,486.0031104199067,train,2.55101248
CCN(CC)c1ccc2cc(-c3cc(SC)c(C#N)c(=O)o3)c(=O)oc2c1,C1CCOC1,382.09873,558.0,train,2.2218637992831543
CCN1C(=O)C(C2C(=O)c3c4ccccc4cc4cc5ccccc5c2c34)C(=O)N(CC)C1=S,C1CCOC1,466.13511,571.0,train,2.171278458844133
c1ccc(-c2nc(-c3ccc(N4CCCC4)cc3)cc(-c3ccc4ccccc4c3)n2)cc1,ClC(Cl)Cl,427.20485,498.0,train,2.489558232931727
CCC1(CC)c2ccccc2-c2ccc(C#Cc3ccc4ccc5cccc6ccc3c4c56)cc21,ClCCl,446.20345,412.0,train,3.009223300970873
O=C1NC(=O)c2ccc(N3CCCCC3)c3cccc1c23,ClCCl,280.12118,518.0,train,2.3934362934362934
CN(C)c1ccc2cc3c(cc2c1)OCCN=C3,ClCCl,240.12626,532.0,train,2.3304511278195488
c1ccc(-c2c3ccccc3cc3ccccc23)cc1,C1CCOC1,254.10955,394.0,train,3.146700507614213
N#Cc1cccc2[nH]ccc12,CS(C)=O,142.0531,392.0,train,3.162755102040816
Oc1ccc2ccc3cccc4ccc1c2c34,C1COCCO1,218.07316,387.08678485716496,train,3.20289932
CC1=CC(C)=[N+]2C1=Cc1c3ccccc3c(C#Cc3cccs3)n1[B-]2(F)F,CCCCCCCCO,376.10171,636.0,train,1.9493710691823896
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,318.20789,530.4,train,2.337481146304676
Cc1ccccc1C(=O)NN1C2=C(CC3=C1CC(C)(C)CC3=O)C(=O)CC(C)(C)C2,ClC(Cl)Cl,406.22564,440.0,train,2.8177272727272724
Cc1ccc(C2=C3C=CC(C#Cc4ccccc4)=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1,C1COCCO1,416.10631,575.0,train,2.156173913043478
CC1=[N+]2C(=C(c3ccc(N(C)C)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,ClC(Cl)Cl,339.17183,530.0,train,2.339245283018868
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCO,257.06636,496.0,train,2.4995967741935483
CCCCc1ccc2ccc3cccc4ccc1c2c34,ClCCl,258.14085,378.0,train,3.27989417989418
c1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,ClCCl,270.1157,473.0,train,2.6211416490486257
CN(C)c1ccc(C2=Cc3ccc4ccccc4[n+]3[B-](F)(F)O2)cc1,ClC(Cl)Cl,338.1402,521.0,train,2.379654510556622
O=C(O)c1c2ccccc2nc2ccccc12,CO,223.06333,421.0,train,2.944893111638955
