compound,solvent,Abs,Abs_eV,MW
CCCCC1(c2ccccc2)Nc2ccccc2N=C1c1ccccc1,ClC(Cl)Cl,386.0,3.211917098,340.193948768
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,O,386.0,3.211917098,257.06636322
O=c1c(Nc2ccccc2)c([O-])c1=[NH+]c1ccccc1,CN1CCCC1=O,386.0,3.211917098,264.089877624
Nc1ccc2c(c1)-c1ccccc1C2=O,C1CCCCC1,386.0,3.211917098,195.068413908
O=P1(c2ccccc2)C2=C(c3ccccc31)S(=O)(=O)c1ccccc12,ClCCl,386.0,3.211917098,364.032301906
O=P1(c2ccccc2)C2=C(c3ccccc31)S(=O)(=O)c1ccccc12,CCO,386.0,3.211917098,364.032301906
FC(F)(F)c1ccccc1B1c2ccccc2Nc2ccccc21,ClCCl,386.0,3.211917098,323.109314476
CCCCN1c2ccccc2B(c2ccccc2C(F)(F)F)c2ccccc21,ClCCl,386.0,3.211917098,379.171914732
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CS(C)=O,386.0,3.211917098,229.035063092
COc1ccc(-c2cc3c(s2)c(-c2ccccc2)cc(=O)n3C)cc1,ClCCl,386.0,3.211917098,347.097999784
c1ccc(-c2c3ccccc3cc3ccccc23)cc1,C1CCOC1,386.0,3.211917098,254.109550448
F[B-]1(F)Oc2ccccc2-c2nc(-c3ccccc3)c3ccccc3[n+]21,Cc1ccccc1,386.0,3.211917098,346.108899876
N#Cc1c(-c2ccc([N+](=O)[O-])cc2)cc(-c2ccc([N+](=O)[O-])cc2)[nH]c1=O,ClC(Cl)Cl,386.0,3.211917098,362.06511942
COc1ccc2c3c(c4ccc(OC)cc4c2c1)C1(c2ccccc2-c2ccccc21)c1ccccc1-3,C1CCCCC1,386.0,3.211917098,476.177630008
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CS(C)=O,386.0,3.211917098,229.035063092
Cc1ccc2c3ccc(C)cc3c3cc4c(C)cc(=O)oc4cc3c2c1,ClC(Cl)Cl,386.0,3.211917098,338.130679816
CCOC(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccc(C)cc2)cc1,C1COCCO1,386.0,3.211917098,434.1994280720001
CCOC(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccc(C)cc2)cc1,C1CCOC1,386.0,3.211917098,434.1994280720001
Oc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1nc2c3ccccc3c3ccccc3c2[nH]1,CC#N,386.0,3.211917098,477.18411235600007
O=CC1=C(c2ccc(-c3cccs3)s2)CCC1,CCO,386.0,3.211917098,260.032957004
CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,CC(C)=O,385.9960628,3.21194986,271.082013284
C[Si](C)(c1cccc2cc3ccccc3cc12)[Si](C)(C)c1cccc2cc3ccccc3cc12,C1CCCCC1,385.8221752,3.213397466,470.18860402
CCN(CC)c1ccc2c(c1)oc(=O)c1cc3c(C)nn(-c4ccccc4)c3nc12,CCOC(C)=O,385.817,3.213440569,398.174275944
CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,CC#N,385.5050116,3.2160412,271.082013284
Oc1ccc2ccc3cccc4ccc1c2c34,C1CCOC1,385.252533,3.21814886,218.07316494
CN(C)c1cc(C#N)c(N(C)C)c(C#N)c1,CCC(C)C,385.2080123,3.2185208,214.121846448
Oc1ccc2ccc3cccc4ccc1c2c34,O=C1CCCO1,385.1635019,3.21889274,218.07316494
N#Cc1nnn(-c2ccnc3cc(Cl)ccc23)c1N,ClC(Cl)Cl,385.000385,3.22025652,270.042071904
Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C,CCCCCO,385.000385,3.22025652,242.08037556
Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C,CCCCO,385.000385,3.22025652,242.08037556
Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C,CCCO,385.000385,3.22025652,242.08037556
Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C,O,385.000385,3.22025652,242.08037556
CCCCCCN1C(=O)c2cccc3c(-c4ccc(C)s4)ccc(c23)C1=O,ClC(Cl)Cl,385.0,3.22025974,377.144949976
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=O,CC#N,385.0,3.22025974,383.282429424
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,ClCCl,385.0,3.22025974,244.088815004
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,CO,385.0,3.22025974,244.088815004
c1ccc2c(-c3cc(-c4nccs4)nc(-c4nccs4)c3)c3ccccc3cc2c1,CC#N,385.0,3.22025974,421.07073948
Cc1cn2cc(-c3ccc(C#N)cc3)[n-][n+]2c1,ClCCl,385.0,3.22025974,222.09054632
COc1ccc(-c2ccc3c(c2)[Si](C)(C)c2cc(-c4ccc(OC)cc4)ccc2C=C3)cc1,ClCCl,385.0,3.22025974,448.185856666
CC(C)(C)N1C(=O)c2c(cc3ccc4cccc5ccc2c3c45)C1O,ClC(Cl)Cl,385.0,3.22025974,329.141578848
CC(C)(C)NC(=O)c1cc2ccc3cccc4ccc(c1C(=O)NC(C)(C)C)c2c34,ClC(Cl)Cl,385.0,3.22025974,400.215078136
CC(C)(C)N1C(=O)c2c(cc3ccc4cccc5ccc2c3c45)C1O,ClC(Cl)Cl,385.0,3.22025974,329.141578848
CCOC(=O)C1(O)c2cc3ccc4cccc5ccc(c2C(=O)N1C(C)(C)C)c3c45,ClC(Cl)Cl,385.0,3.22025974,401.162708216
CN(C)c1ccc2c(c1)COc1c-2oc2ccccc2c1=O,Cc1ccccc1,385.0,3.22025974,293.10519334
CN(C)c1c2ccccc2cc2ccccc12,CCO,385.0,3.22025974,221.12044948
CN(C)c1c2ccccc2cc2ccccc12,O,385.0,3.22025974,221.12044948
COc1cccc2oc(-c3cc4c(OC)cccc4oc3=O)cc12,CCOC(C)=O,385.0,3.22025974,322.084123548
CC1(C)OB(c2cc3ccc4cccc5ccc(c2)c3c45)OC1(C)C,Cc1ccccc1,385.0,3.22025974,328.163460312
N#Cc1cnc(-c2c3ccccc3cc3ccccc23)nc1,ClCCl,385.0,3.22025974,281.09529735200005
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC#N,385.0,3.22025974,257.06636322
Oc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1nc2c3ccccc3c3ccccc3c2[nH]1,CCCCCC,385.0,3.22025974,477.18411235600007
N#Cc1ccc(-c2cc(-c3ccc(N4CCCC4)cc3)nc(-c3ccccc3)n2)cc1,ClC(Cl)Cl,385.0,3.22025974,402.184446704
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,O,385.0,3.22025974,231.125928784
c1cc2c3c(c1)-c1cccc4ccn(c14)B3n1ccc3cccc-2c31,C1CCOC1,385.0,3.22025974,316.117178816
CCOC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)C1c1ccc(N(C)C)cc1,CN(C)C=O,385.0,3.22025974,388.178692628
c1ccc(-c2nn(-c3ccccn3)c3nc4ccccc4cc23)cc1,C1CCCCC1,385.0,3.22025974,322.121846448
c1ccc(-c2nn(-c3ccccn3)c3nc4ccccc4cc23)cc1,CCCCOCCCC,385.0,3.22025974,322.121846448
Cc1cccc(-c2c3ccccc3cc3ccccc23)n1,ClCCl,385.0,3.22025974,269.12044948
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(C#N)cc2)cc1,ClCCl,385.0,3.22025974,386.272199088
O=c1c2ccccc2[nH]c2ccccc12,O,385.0,3.22025974,195.068413908
CCOC(=O)c1sc(SC)c2c(=O)[nH]nnc12,CCO,385.0,3.22025974,271.008533148
COc1ccc(-c2oc(-c3ccc(OC)cc3)c3c2C=C(C=O)CC(C=O)=C3)cc1,ClC(Cl)Cl,385.0,3.22025974,400.1310737399999
COc1ccc(C#Cc2ccc3nc4ccc(C#Cc5ccc(OC)cc5)cn4c(=O)c3c2)cc1,ClCCl,385.0,3.22025974,456.1473925
Cc1ccc(C#Cc2ccc3nc4ccc(C#Cc5ccc(C)cc5)cn4c(=O)c3c2)cc1,ClCCl,385.0,3.22025974,424.15756326
N#Cc1c(-c2cccs2)cc(-c2ccc3c(c2)Cc2ccccc2-3)[nH]c1=O,ClC(Cl)Cl,385.0,3.22025974,366.082684068
CCN(CC)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCCC,385.0,3.22025974,285.097663348
Cc1cc(=O)oc2cc3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc4c3cc12,ClC(Cl)Cl,385.0,3.22025974,422.2245802
O=c1oc2ccccc2c2c1c(=O)oc1cc(O)cc(O)c12,ClCCl,385.0,3.22025974,296.032087976
CCOC(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccc(Cl)cc2)cc1,O,385.0,3.22025974,454.1448056560001
CCN(CC)c1ccc2ccc(=O)oc2c1,CCCO,385.0,3.22025974,217.11027872
Oc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1nc2c3ccccc3c3ccccc3c2[nH]1,CO,385.0,3.22025974,477.18411235600007
O=C1c2ccccc2C2=Cc3cccc[n+]3[B-](F)(F)N12,ClCCl,385.0,3.22025974,270.077599748
CCOC(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccc(C)cc2)cc1,ClCCl,385.0,3.22025974,434.1994280720001
O=[N+]([O-])c1ccc(Nc2ccc3ccccc3n2)cc1,CCO,385.0,3.22025974,265.085126592
c1ccc(-c2nc(-c3ccccc3)n3ccccc23)cc1,ClCCl,385.0,3.22025974,270.115698448
O=CC1=C(c2ccc(-c3cccs3)s2)CCC1,c1ccncc1,385.0,3.22025974,260.032957004
O=Cc1ccc(-c2ccc(C3=CCCCC3)s2)s1,C1CCOC1,385.0,3.22025974,274.048607068
O=Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,C1CCOC1,385.0,3.22025974,350.0799071960001
O=Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,CC#N,385.0,3.22025974,350.0799071960001
Oc1ccc2ccc3cccc4ccc1c2c34,C1COCCO1,384.6005923,3.22360398,218.07316494
CCOC(=O)c1sc(SC)c2c(=O)[nH]nnc12,CO,384.5,3.224447334,271.008533148
Oc1ccc2ccc3cccc4ccc1c2c34,Brc1ccccc1,384.4675125,3.2247198,218.07316494
Oc1ccc2ccc3cccc4ccc1c2c34,CC1COC(=O)O1,384.3788438,3.22546368,218.07316494
Nc1cccc2cc3ccccc3cc12,C1CCCCC1,384.1721091,3.2271994,193.089149352
Oc1ccc2ccc3cccc4ccc1c2c34,CCOC(C)=O,384.0245776,3.2284392,218.07316494
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,OCC(O)CO,384.0,3.228645833,231.125928784
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,CCCCCC,384.0,3.228645833,244.088815004
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,C1CCOC1,384.0,3.228645833,244.088815004
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,CN(C)C=O,384.0,3.228645833,244.088815004
CCOC(=O)c1c(C=Cc2ccccc2)oc(NC2CCCCC2)c1C(=O)OCC,CC#N,384.0,3.228645833,411.204573028
CC(C)(C)OC(=O)c1c(C=Cc2ccccc2)oc(NC2CCCCC2)c1C(=O)OC(C)(C)C,CC#N,384.0,3.228645833,467.267173284
CC(C)(C)Nc1oc(C=Cc2ccccc2)c(C(=O)OC(C)(C)C)c1C(=O)OC(C)(C)C,CC#N,384.0,3.228645833,441.25152322
O=C1O[B-]2(OC1=O)OC(c1ccccc1)=CC(c1ccccc1)=[O+]2,ClC(Cl)(Cl)Cl,384.0,3.228645833,322.064868472
O=C1O[B-]2(OC1=O)OC(c1ccccc1)=CC(c1ccccc1)=[O+]2,CC#N,384.0,3.228645833,322.064868472
CN(C)c1c2ccccc2cc2ccccc12,CO,384.0,3.228645833,221.12044948
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCCCO,384.0,3.228645833,229.035063092
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC(C)O,384.0,3.228645833,229.035063092
COc1ccc2oc(-c3cc4cc(OC)ccc4oc3=O)cc2c1,CCOC(C)=O,384.0,3.228645833,322.084123548
COc1cccc2oc(-c3cc4c(OC)cccc4oc3=O)cc12,O,384.0,3.228645833,322.084123548
BrCCCCCCCCCCCCOc1cc2ccc3cccc4ccc(c1)c2c34,Cc1ccccc1,384.0,3.228645833,464.171477776
O=Cc1cnc(-c2c3ccccc3cc3ccccc23)nc1,ClCCl,384.0,3.228645833,284.094963004
c1ccc(-c2nc(-c3ccccc3)c(N(c3ccccc3)c3ccccc3)[se]2)cc1,ClC(Cl)Cl,384.0,3.228645833,452.07916994
c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)cc1,CC(=O)O,384.0,3.228645833,461.189197736
Cc1ccc2nc3[nH]c(=O)[nH]c(=O)c3nc2c1,ClCCCl,384.0,3.228645833,228.064725496
CC1(C)CC(=O)c2c(F)c(F)cc(F)c2N1,CCO,384.0,3.228645833,229.0714486
CC1(C)c2ccccc2N(c2ccc(-c3ccc(C#N)cn3)cc2)c2ccccc21,Cc1ccccc1,384.0,3.228645833,387.173547672
CC1(C)c2ccccc2N(c2ccc(-c3cnc(C#N)nc3)cc2)c2ccccc21,Cc1ccccc1,384.0,3.228645833,388.16879664
O=Cc1cc(O)c(C=O)cc1O,CO,384.0,3.228645833,166.026608672
c1cc2ccc3cc4[nH]ccc4c4ccc(c1)c2c34,CCOC(C)=O,384.0,3.228645833,241.089149352
O=c1c2cccc3cccc(c32)c2nc3ccccc3n12,ClCCl,384.0,3.228645833,270.07931294
CC1(C)c2ccccc2N(c2ccc(-c3ccc(C#N)cn3)cc2)c2ccccc21,Cc1ccccc1,384.0,3.228645833,387.173547672
CC1(C)c2ccccc2N(c2ccc(-c3cnc(C#N)nc3)cc2)c2ccccc21,Cc1ccccc1,384.0,3.228645833,388.16879664
c1ccc(-c2nn(-c3ccccn3)c3nc4ccccc4cc23)cc1,C1CCOC1,384.0,3.228645833,322.121846448
COc1ccc(-c2cc3c(s2)c(-c2ccccc2)cc(=O)n3C)cc1,CC#N,384.0,3.228645833,347.097999784
CN(C)c1ccc(-c2nc(-c3ccc(N(C)C)cc3)c3ccccc3n2)cc1,ClCCl,384.0,3.228645833,368.200096768
CN(C)c1ccc(C#Cc2ncnc3ccccc23)cc1,ClCCl,384.0,3.228645833,273.12659748000004
O=C1Cc2ccc(cc2)CC(=O)Cc2ccc(c3nsnc23)C1,C1CCCCC1,384.0,3.228645833,322.077598688
c1cc2ccc1CCCc1ccc(c3nsnc13)CCC2,ClC(Cl)Cl,384.0,3.228645833,294.119069576
O=C1Cc2ccc(cc2)CC(=O)Cc2ccc(c3nsnc23)C1,ClC(Cl)Cl,384.0,3.228645833,322.077598688
c1cc2ccc1CCCc1ccc(c3nsnc13)CCC2,CC#N,384.0,3.228645833,294.119069576
CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,ClCCl,384.0,3.228645833,271.082013284
CCN(CC)c1cccc(C=O)c1,CS(C)=O,384.0,3.228645833,177.1153641
CCC1=C(C)C2=Cc3cc4c(cc3B(O)N2C1=O)OCO4,CS(C)=O,384.0,3.228645833,283.101588328
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC(C)O,384.0,3.228645833,229.035063092
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,C1CCOC1,384.0,3.228645833,257.06636322
CN(C)c1cc2c(cc1F)c(=O)c1cc(F)c(N(C)C)cc1n2C,CCO,384.0,3.228645833,331.149618668
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCO,384.0,3.228645833,229.035063092
CCOC(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccc(C)cc2)cc1,ClCCl,384.0,3.228645833,434.1994280720001
CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,CC(C)=O,384.0,3.228645833,271.082013284
F[B-]1(F)n2c(-c3ccccc3)cnc2-c2cccc[n+]21,CC#N,384.0,3.228645833,269.09358416
O=CC1=C(c2ccc(-c3cccs3)s2)CC1,OCCOCCO,384.0,3.228645833,246.01730694
N#Cc1cc2ccc(O)cc2oc1=O,CCO,383.9950849,3.22868716,187.02694302
Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C,CS(C)=O,383.9950849,3.22868716,242.08037556
Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C,CC(C)O,383.9950849,3.22868716,242.08037556
Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C,CO,383.9950849,3.22868716,242.08037556
C(#Cc1cccc2nsnc12)c1ccc(-n2c3ccccc3c3ccccc32)cc1,ClCCl,383.794,3.230378797,401.09866848
Oc1ccc2ccc3cccc4ccc1c2c34,Cc1ccccc1,383.7298542,3.2309188,218.07316494
Cc1ccc2cc3cc(C)ncc3cc2c1,CCO,383.7298542,3.2309188,207.104799416
CCN(CC)c1ccc2c(c1)oc(=O)c1cc3cnn(-c4ccccc4)c3nc12,CCOC(C)=O,383.609,3.231936686,384.15862588
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC(C)CC(C)(C)C,383.494401,3.23290248,249.1153641
CCCCCCCCN1c2ccc(C#Cc3ccc(OC)cc3)cc2Sc2cc(C=O)ccc21,CS(C)=O,383.4507346,3.233270635,469.207550232
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC(C)=O,383.3,3.234542134,257.06636322
Cc1cc2cc3cc(C)c(C)cc3cc2cn1,CCO,383.2886163,3.2346382,221.12044948
CCN(CC)c1ccc2c(c1)oc(=O)c1cc3cnn(-c4ccccc4)c3nc12,CN(C)C=O,383.019,3.23691514,384.15862588
CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,CC#N,383.0,3.237075718,271.082013284
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,CCO,383.0,3.237075718,244.088815004
c1ccc2c(-c3cc(-c4nccs4)nc(-c4nccs4)c3)c3ccccc3cc2c1,CCCCCC,383.0,3.237075718,421.07073948
N#Cc1ccc(-c2cn3cc(-c4ccccc4)c[n+]3[n-]2)cc1,ClCCl,383.0,3.237075718,284.106196384
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCCCCCO,383.0,3.237075718,229.035063092
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCO,383.0,3.237075718,229.035063092
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCO,383.0,3.237075718,229.035063092
COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C,O,383.0,3.237075718,306.136827816
COc1cccc2oc(-c3cc4c(OC)cccc4oc3=O)cc12,CC#N,383.0,3.237075718,322.084123548
c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)cc1,C1COCCN1,383.0,3.237075718,461.189197736
Oc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1nc2c3ccccc3c3ccccc3c2[nH]1,CO,383.0,3.237075718,477.18411235600007
Oc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1nc2c3ccccc3c3ccccc3c2[nH]1,CC#N,383.0,3.237075718,477.18411235600007
Oc1cc2c(cc1-c1nc3c4ccccc4c4ccccc4c3[nH]1)c1ccccc1n2-c1ccccc1,Cc1ccccc1,383.0,3.237075718,475.1684622920001
Oc1cc2c(cc1-c1nc3c4ccccc4c4ccccc4c3[nH]1)c1ccccc1n2-c1ccccc1,ClCCl,383.0,3.237075718,475.1684622920001
Oc1cc2c(cc1-c1nc3c4ccccc4c4ccccc4c3[nH]1)c1ccccc1n2-c1ccccc1,CS(C)=O,383.0,3.237075718,475.1684622920001
Cn1ncc2c3c(C#N)c4c5ccccc5n(C)c4nc3ccc21,CCOC(C)=O,383.0,3.237075718,311.117095416
CCn1c2ccccc2c2c(C#N)c3c(ccc4c3cnn4C)nc21,CCOC(C)=O,383.0,3.237075718,325.1327454800001
CCn1ncc2c3c(C#N)c4c5ccccc5n(C)c4nc3ccc21,CCOC(C)=O,383.0,3.237075718,325.13274548000004
CCn1ncc2c3c(C#N)c4c5ccccc5n(CC)c4nc3ccc21,CCOC(C)=O,383.0,3.237075718,339.14839554400004
CC1(C)CC(=O)c2ccccc2N1,CCO,383.0,3.237075718,175.099714036
c1ccc(-c2cnc3nn4ccccc4c3c2)cc1,C1CCOC1,383.0,3.237075718,245.095297352
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,O,383.0,3.237075718,231.125928784
Cc1cc(=O)oc2c3c4c(cc12)CCCN4CCC3,CC#N,383.0,3.237075718,255.125928784
O=c1c2cccc3cccc(c32)c2nc3ccccc3n12,CC#N,383.0,3.237075718,270.07931294
O=P1(c2ccccc2)C2=C(c3ccccc31)S(=O)(=O)c1ccccc12,CC#N,383.0,3.237075718,364.032301906
CCOC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)C1c1ccc(N(C)C)cc1,ClC(Cl)Cl,383.0,3.237075718,388.178692628
c1ccc(-c2nn(-c3ccccn3)c3nc4ccccc4cc23)cc1,CC(C)=O,383.0,3.237075718,322.121846448
c1ccc(-c2nn(-c3ccccn3)c3nc4ccccc4cc23)cc1,CN(C)C=O,383.0,3.237075718,322.121846448
c1ccc(-c2nn(-c3ccccn3)c3nc4ccccc4cc23)cc1,CC#N,383.0,3.237075718,322.121846448
O=C(O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,O,383.0,3.237075718,392.1524778800001
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCCCCCO,383.0,3.237075718,229.035063092
CCN(CC)c1ccc2cc(-c3ccc(S(C)(=O)=O)cc3)oc(=O)c2c1,ClC(Cl)Cl,383.0,3.237075718,371.119129152
Cc1ccc(-c2cc(-c3ccc(C)cc3)c(C#N)c(=O)[nH]2)cc1,CS(C)=O,383.0,3.237075718,300.126263132
CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,ClC(Cl)Cl,383.0,3.237075718,271.082013284
CCC1=C(C)C2=Cc3cc4c(cc3B(O)N2C1=O)OCO4,CC#N,383.0,3.237075718,283.101588328
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCO,383.0,3.237075718,229.035063092
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC#N,383.0,3.237075718,257.06636322
c1ccc2c3c(ccc2c1)-c1cccc2c1c-3cc1ccccc12,CCCCCCC,383.0,3.237075718,302.109550448
COc1cc2c(cc1F)c(=O)c1cc(F)c(OC)cc1n2C(C)C,CCO,383.0,3.237075718,333.117649844
CCCCCCc1sc(CCCCCC)c2c3ccsc3c3sccc3c12,ClC(Cl)Cl,383.0,3.237075718,414.15096396
CCOC(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccc(C)cc2)cc1,C1CCCCC1,383.0,3.237075718,434.1994280720001
CCOC(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccc(C)cc2)cc1,CCOC(C)=O,383.0,3.237075718,434.1994280720001
CCOC(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccc(C)cc2)cc1,CC#N,383.0,3.237075718,434.1994280720001
CCOC(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccc(Cl)cc2)cc1,Cc1ccccc1,383.0,3.237075718,454.1448056560001
CCOC(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccc(OC)cc2)cc1,ClCCl,383.0,3.237075718,450.194342692
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,ClCCl,383.0,3.237075718,257.06636322
CCCCCCCCN1c2ccc(C#Cc3ccc(OC)cc3)cc2Sc2cc(C=O)ccc21,Cc1ccccc1,382.997322,3.237098352,469.207550232
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CCCCCCCCCCCCCCCC,382.9950211,3.2371178,249.1153641
Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C,CN(C)C=O,382.9950211,3.2371178,242.08037556
C[Si](C)(C)[Si](C)(C)c1ccc2cc3ccccc3cc2c1,C1CCCCC1,382.6833157,3.239754515,308.141653828
CCCCCCCCN1c2ccc(C#Cc3ccc(OC)cc3)cc2Sc2cc(C=O)ccc21,ClC(Cl)Cl,382.4973868,3.241329334,469.207550232
CCN(CC)c1ccc2c(c1)oc(=O)c1cc3c(C)nn(-c4ccccc4)c3nc12,CC#N,382.426,3.241934387,398.174275944
Oc1ccc2ccc3cccc4ccc1c2c34,C1CCCCC1,382.1607368,3.24418466,218.07316494
c1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2nsnc2c1,ClCCl,382.119,3.244539005,377.09866848
O=c1c2ccc(N3CCCCC3)cc2oc2cc(N3CCCCC3)ccc12,CO,382.0377358,3.245229159,362.199428072
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC1CCCO1,382.0001528,3.24554844,249.1153641
N#Cc1cc2ccc(O)cc2oc1=O,CO,382.0001528,3.24554844,187.02694302
CN1CCCc2cc3c(C(F)(F)F)cc(=O)oc3cc21,C1CCCCC1,382.0,3.245549738,283.082013284
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,CC#N,382.0,3.245549738,244.088815004
O=C(O)c1ccc2ccc3cccc4ccc1c2c34,ClCCl,382.0,3.245549738,246.06807956
O=C(O)c1ccc2ccc3cccc4ccc1c2c34,Cc1ccccc1,382.0,3.245549738,246.06807956
c1ccc2c(-c3cc(-c4nccs4)nc(-c4nccs4)c3)c3ccccc3cc2c1,CO,382.0,3.245549738,421.07073948
O=C1c2ccccc2-c2ccccc21,C1CCCCC1,382.0,3.245549738,180.057514876
COc1ccc2c(c1)-c1cc(OC)ccc1C2=O,CCO,382.0,3.245549738,240.078644244
Cc1ccc2nc3[nH]c(=O)[nH]c(=O)c3nc2c1,CC#N,382.0,3.245549738,228.064725496
CC(=O)[B-]1(C(C)=O)OC(c2ccccc2)=CC(c2ccccc2)=[O+]1,ClC(Cl)(Cl)Cl,382.0,3.245549738,320.121989424
CC(C)(C)NC(=O)c1c([Si](C)(C)C)cc2ccc3cccc4ccc1c2c34,ClC(Cl)Cl,382.0,3.245549738,373.186191014
CCC[Si](CCC)(CCC)c1cc2ccc3cccc4ccc(c1C(=O)NC(C)(C)C)c2c34,ClC(Cl)Cl,382.0,3.245549738,457.280091398
CCCCC(CC)COc1ccc2nc(-c3ccc(-c4cccs4)s3)sc2c1,ClCCl,382.0,3.245549738,427.1098274200001
Cc1cccc2nc3c(=O)[nH]c(=O)[nH]c3nc12,CO,382.0,3.245549738,228.064725496
c1ccc(-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3nsnc23)cc1,CC(C)=O,382.0,3.245549738,453.129968608
CC1(C)Nc2ccccc2-c2[nH]c3ccccc3c(=O)c21,O,382.0,3.245549738,276.126263132
CN(C)c1ccc2c(c1)C(=O)NC2=O,CC(C)=O,382.0,3.245549738,190.07422756
COc1ccc2oc(-c3cc4cc(OC)ccc4oc3=O)cc2c1,CC#N,382.0,3.245549738,322.084123548
O=C(O)CCCOc1cc2ccc3cccc4ccc(c1)c2c34,CO,382.0,3.245549738,304.109944372
Cc1ccsc1-c1ccc(-c2ccc(-c3sccc3C)s2)s1,CCCCCCCCCCCCCC,382.0,3.245549738,357.997834448
N#Cc1cnc(-c2c3ccccc3cc3ccccc23)nc1,CCO,382.0,3.245549738,281.09529735200005
